#time	 a1	 c1	 intFac1	 a2	 c2	 intFac2
298.5000|00	 0.001545|	 0.003630|	 1033.952228|	0.001531|	 0.100276|	 1035.382605|	0.001538|	 0.015631|	 1036.077281
299.0000|00	 0.234793|	 0.025171|	 1017.353043|	0.001550|	 0.062363|	 1042.412240|	0.001928|	 0.010068|	 1034.967632
299.5000|00	 0.490570|	 0.218453|	 1031.071412|	0.001529|	 0.038999|	 1015.869520|	0.001543|	 0.006702|	 1043.540848
300.0000|00	 0.001517|	 0.174883|	 1031.551649|	0.001534|	 0.024605|	 1019.802122|	0.001544|	 0.004697|	 1035.265706
300.5000|00	 0.001529|	 0.107823|	 1005.196534|	0.001538|	 0.015740|	 1042.870949|	0.001545|	 0.003536|	 1029.534232
301.0000|00	 0.001547|	 0.066687|	 1036.466731|	0.001917|	 0.010357|	 1037.546650|	0.008763|	 0.003566|	 1038.211858
301.5000|00	 0.001578|	 0.041470|	 1036.872002|	0.340977|	 0.047899|	 1038.646949|	0.359685|	 0.046083|	 1022.392107
302.0000|00	 0.001519|	 0.025999|	 1042.465605|	0.001514|	 0.158403|	 1042.386565|	0.005973|	 0.142955|	 1024.566252
302.5000|00	 0.001522|	 0.016519|	 1005.535403|	0.001520|	 0.089970|	 1021.220373|	0.001520|	 0.087677|	 1019.533061
303.0000|00	 0.001908|	 0.010796|	 1016.061825|	0.001561|	 0.051858|	 1025.392321|	0.001557|	 0.055190|	 1020.619246
303.5000|00	 0.405804|	 0.062530|	 1025.902851|	0.001608|	 0.030567|	 1032.434161|	0.001593|	 0.034893|	 1025.826517
304.0000|00	 0.310064|	 0.222144|	 1039.886959|	0.001536|	 0.018430|	 1022.209976|	0.001535|	 0.022213|	 1042.472758
304.5000|00	 0.001521|	 0.147208|	 1024.262584|	0.001540|	 0.011431|	 1044.728538|	0.001538|	 0.014329|	 1041.942040
305.0000|00	 0.001534|	 0.091119|	 1042.786877|	0.001544|	 0.007364|	 1038.880380|	0.001558|	 0.009460|	 1014.155957
305.5000|00	 0.001526|	 0.056630|	 1015.395020|	0.001637|	 0.005274|	 1014.238043|	0.506094|	 0.092022|	 1033.638597
306.0000|00	 0.001530|	 0.035410|	 1026.794292|	0.001544|	 0.003831|	 1019.109827|	0.147532|	 0.220130|	 1042.245409
306.5000|00	 0.001535|	 0.022349|	 1033.043980|	0.001545|	 0.002986|	 1041.731881|	0.001522|	 0.137845|	 1031.519314
307.0000|00	 0.001678|	 0.014311|	 1043.025656|	0.002144|	 0.002509|	 1041.007764|	0.001536|	 0.085540|	 1038.603334
307.5000|00	 0.002073|	 0.009512|	 1012.918955|	0.399414|	 0.048947|	 1014.136676|	0.001559|	 0.053304|	 1036.741444
308.0000|00	 0.001542|	 0.007011|	 1042.220004|	0.392628|	 0.239437|	 1025.461439|	0.001531|	 0.033430|	 1009.483032
308.5000|00	 0.001543|	 0.005834|	 1029.940221|	0.001518|	 0.166331|	 1029.404797|	0.001535|	 0.021182|	 1017.179166
309.0000|00	 0.001544|	 0.004924|	 1039.240011|	0.001530|	 0.101865|	 1042.196636|	0.001539|	 0.013637|	 1051.194695
309.5000|00	 0.004407|	 0.004500|	 1036.630253|	0.001550|	 0.062569|	 1030.749578|	0.003021|	 0.009199|	 1018.163836
310.0000|00	 0.018506|	 0.009801|	 1017.668450|	0.001530|	 0.038669|	 1034.716786|	0.536778|	 0.106747|	 1006.290146
310.5000|00	 0.001540|	 0.022710|	 1012.332890|	0.001534|	 0.024126|	 1038.332971|	0.057013|	 0.214884|	 1033.805324
311.0000|00	 0.001533|	 0.026260|	 1023.465068|	0.001538|	 0.015286|	 1019.127495|	0.001525|	 0.124831|	 1042.703628
311.5000|00	 0.001665|	 0.021560|	 1018.458383|	0.006481|	 0.010368|	 1016.459382|	0.001543|	 0.072510|	 1019.929601
312.0000|00	 0.001538|	 0.016135|	 1020.255238|	0.553891|	 0.127694|	 1027.977163|	0.001528|	 0.042587|	 1030.746962
312.5000|00	 0.001540|	 0.011609|	 1040.584709|	0.003737|	 0.203417|	 1021.364857|	0.001534|	 0.025381|	 1018.344982
313.0000|00	 0.001542|	 0.008281|	 1035.666260|	0.001524|	 0.125781|	 1032.305623|	0.001538|	 0.015443|	 1044.364162
313.5000|00	 0.028126|	 0.007796|	 1007.903413|	0.001540|	 0.077999|	 1042.335669|	0.001910|	 0.009713|	 1038.571874
314.0000|00	 0.579517|	 0.158934|	 1030.705398|	0.001527|	 0.048592|	 1024.994269|	0.001543|	 0.006454|	 1021.721540
314.5000|00	 0.001520|	 0.196597|	 1041.579424|	0.001532|	 0.030491|	 1026.117954|	0.001544|	 0.004448|	 1039.744754
315.0000|00	 0.001525|	 0.121523|	 1034.202249|	0.001536|	 0.019352|	 1028.078420|	0.001545|	 0.003271|	 1030.660420
315.5000|00	 0.001541|	 0.075356|	 1039.114422|	0.001812|	 0.012531|	 1010.129234|	0.006193|	 0.002919|	 1040.736761
316.0000|00	 0.001567|	 0.046965|	 1036.926300|	0.003851|	 0.008853|	 1046.473561|	0.521123|	 0.076957|	 1016.225629
316.5000|00	 0.001532|	 0.029488|	 1008.094741|	0.001542|	 0.008333|	 1044.598825|	0.263660|	 0.246535|	 1020.523186
317.0000|00	 0.001536|	 0.018735|	 1017.284491|	0.001542|	 0.008001|	 1021.685208|	0.001520|	 0.156328|	 1022.296483
317.5000|00	 0.001540|	 0.012120|	 1045.770941|	0.001542|	 0.006841|	 1043.477975|	0.001532|	 0.095075|	 1027.772599
318.0000|00	 0.017823|	 0.009371|	 1009.521227|	0.002987|	 0.005786|	 1034.501738|	0.001554|	 0.058092|	 1030.565407
318.5000|00	 0.571631|	 0.148003|	 1045.275506|	0.001564|	 0.006015|	 1015.869929|	0.001530|	 0.035768|	 1037.960814
319.0000|00	 0.001541|	 0.197416|	 1025.931096|	0.001541|	 0.009336|	 1024.898749|	0.001535|	 0.022273|	 1036.878222
319.5000|00	 0.001526|	 0.119368|	 1043.202056|	0.001539|	 0.013329|	 1013.381845|	0.001539|	 0.014112|	 1021.262734
320.0000|00	 0.001544|	 0.071023|	 1015.822274|	0.001828|	 0.012936|	 1015.589098|	0.041462|	 0.012331|	 1014.850042
320.5000|00	 0.001528|	 0.042347|	 1007.297680|	0.001540|	 0.010734|	 1019.849710|	0.555198|	 0.164725|	 1027.247973
321.0000|00	 0.001534|	 0.025494|	 1026.595348|	0.001542|	 0.008278|	 1036.919089|	0.001518|	 0.186031|	 1039.425808
321.5000|00	 0.001538|	 0.015616|	 1042.988708|	0.001543|	 0.006250|	 1036.668979|	0.001527|	 0.115114|	 1032.239053
322.0000|00	 0.001933|	 0.009884|	 1004.483297|	0.088594|	 0.011441|	 1015.237371|	0.001544|	 0.071455|	 1043.177419
322.5000|00	 0.001543|	 0.006542|	 1041.280696|	0.557444|	 0.187220|	 1028.567823|	0.001528|	 0.044574|	 1038.653188
323.0000|00	 0.001544|	 0.004505|	 1034.033426|	0.001516|	 0.185970|	 1026.533144|	0.001533|	 0.028024|	 1012.246446
323.5000|00	 0.001545|	 0.003305|	 1027.836913|	0.001527|	 0.114872|	 1037.092584|	0.001537|	 0.017837|	 1028.570904
324.0000|00	 0.009403|	 0.003245|	 1036.531380|	0.001544|	 0.071197|	 1037.143556|	0.001848|	 0.011618|	 1041.966049
324.5000|00	 0.554138|	 0.087482|	 1006.220742|	0.001539|	 0.044366|	 1041.855525|	0.029782|	 0.010964|	 1010.195474
325.0000|00	 0.197716|	 0.244397|	 1025.750805|	0.001533|	 0.027864|	 1001.642870|	0.001538|	 0.016127|	 1038.136139
325.5000|00	 0.001520|	 0.149168|	 1016.183822|	0.001537|	 0.017721|	 1016.794694|	0.001538|	 0.014906|	 1023.621611
326.0000|00	 0.001534|	 0.089867|	 1019.070400|	0.001543|	 0.011489|	 1033.373943|	0.001542|	 0.011604|	 1022.564510
326.5000|00	 0.001558|	 0.054598|	 1029.169112|	0.072998|	 0.013474|	 1017.020526|	0.002082|	 0.008673|	 1034.865084
327.0000|00	 0.001531|	 0.033507|	 1037.728146|	0.548896|	 0.179302|	 1042.103777|	0.001543|	 0.006541|	 1034.712998
327.5000|00	 0.001535|	 0.020842|	 1005.153856|	0.001517|	 0.182081|	 1023.738415|	0.001543|	 0.005554|	 1024.559217
328.0000|00	 0.001539|	 0.013218|	 1015.385785|	0.001527|	 0.112215|	 1028.721064|	0.001543|	 0.006216|	 1023.236334
328.5000|00	 0.135806|	 0.020747|	 1026.985836|	0.001546|	 0.068567|	 1017.292112|	0.002553|	 0.006912|	 1014.793833
329.0000|00	 0.508789|	 0.193507|	 1018.129396|	0.001528|	 0.041738|	 1034.828063|	0.001543|	 0.006474|	 1020.079915
329.5000|00	 0.001518|	 0.170820|	 1029.294901|	0.001534|	 0.025522|	 1023.940202|	0.001543|	 0.005460|	 1037.535191
330.0000|00	 0.001529|	 0.105804|	 1031.362291|	0.001538|	 0.015810|	 1039.775473|	0.001544|	 0.004457|	 1010.174867
330.5000|00	 0.001548|	 0.065753|	 1036.521159|	0.001925|	 0.010101|	 1036.943431|	0.175097|	 0.018807|	 1015.817222
331.0000|00	 0.001529|	 0.041080|	 1032.297739|	0.001543|	 0.006687|	 1031.572656|	0.519132|	 0.208138|	 1013.149418
331.5000|00	 0.001533|	 0.025882|	 1021.513608|	0.001544|	 0.004615|	 1032.922165|	0.001517|	 0.178480|	 1026.527552
332.0000|00	 0.001537|	 0.016524|	 1043.429217|	0.001545|	 0.003397|	 1029.427911|	0.001528|	 0.110144|	 1029.546255
332.5000|00	 0.001885|	 0.010828|	 1041.864472|	0.010232|	 0.003475|	 1012.970512|	0.001546|	 0.068206|	 1042.183425
333.0000|00	 0.194531|	 0.025916|	 1040.209096|	0.493507|	 0.070383|	 1024.963864|	0.001576|	 0.042471|	 1041.026103
333.5000|00	 0.001520|	 0.083361|	 1043.518359|	0.075081|	 0.203316|	 1025.595283|	0.001532|	 0.026659|	 1041.594770
334.0000|00	 0.001526|	 0.051271|	 1024.058487|	0.001525|	 0.123550|	 1017.554362|	0.001537|	 0.016954|	 1016.522296
334.5000|00	 0.001603|	 0.031781|	 1024.856962|	0.001542|	 0.074651|	 1019.658960|	0.001854|	 0.011045|	 1036.979971
335.0000|00	 0.001678|	 0.019868|	 1015.584459|	0.001570|	 0.045576|	 1024.728288|	0.251996|	 0.033898|	 1026.442367
335.5000|00	 0.001539|	 0.012617|	 1022.511645|	0.001533|	 0.028168|	 1044.665902|	0.446993|	 0.212029|	 1042.295226
336.0000|00	 0.001542|	 0.008232|	 1023.889619|	0.001537|	 0.017687|	 1044.877200|	0.001519|	 0.161266|	 1022.043246
336.5000|00	 0.001543|	 0.005634|	 1002.248132|	0.001540|	 0.011354|	 1013.784191|	0.001531|	 0.099726|	 1044.121623
337.0000|00	 0.003833|	 0.004598|	 1014.526325|	0.363915|	 0.053491|	 1013.130218|	0.001551|	 0.061886|	 1016.293848
337.5000|00	 0.001544|	 0.003756|	 1029.206070|	0.353399|	 0.219882|	 1034.603234|	0.001529|	 0.038554|	 1015.777737
338.0000|00	 0.001545|	 0.003160|	 1041.391412|	0.001520|	 0.150647|	 1032.290728|	0.001534|	 0.024162|	 1019.547099
338.5000|00	 0.001546|	 0.002747|	 1033.754325|	0.001533|	 0.093449|	 1036.930368|	0.001538|	 0.015315|	 1039.434564
339.0000|00	 0.301115|	 0.033303|	 1011.963380|	0.001554|	 0.058183|	 1033.717596|	0.001937|	 0.010008|	 1013.079583
339.5000|00	 0.457856|	 0.228707|	 1025.136452|	0.001530|	 0.036438|	 1000.721915|	0.001542|	 0.006843|	 1042.784815
340.0000|00	 0.001518|	 0.172345|	 1026.032239|	0.001535|	 0.023036|	 1014.338908|	0.001544|	 0.005103|	 1031.554852
340.5000|00	 0.001529|	 0.105966|	 1041.277923|	0.001538|	 0.014779|	 1038.812211|	0.001544|	 0.004073|	 1038.371334
341.0000|00	 0.001548|	 0.065331|	 1040.215775|	0.002025|	 0.009789|	 1040.092849|	0.005938|	 0.003874|	 1037.160430
341.5000|00	 0.001576|	 0.040501|	 1036.432852|	0.457248|	 0.074817|	 1006.310026|	0.146295|	 0.020007|	 1021.376761
342.0000|00	 0.001534|	 0.025324|	 1003.927242|	0.151763|	 0.214681|	 1033.895453|	0.002665|	 0.060231|	 1019.121513
342.5000|00	 0.001538|	 0.016060|	 1009.782686|	0.001526|	 0.119830|	 1043.443826|	0.001527|	 0.048166|	 1019.770410
343.0000|00	 0.002256|	 0.010514|	 1016.918398|	0.001546|	 0.068447|	 1024.664694|	0.001597|	 0.034019|	 1019.135072
343.5000|00	 0.504489|	 0.094272|	 1023.085355|	0.001532|	 0.039844|	 1043.457037|	0.001540|	 0.023309|	 1017.628635
344.0000|00	 0.136266|	 0.217801|	 1023.889107|	0.001534|	 0.023652|	 1023.203705|	0.001538|	 0.015773|	 1042.635541
344.5000|00	 0.001523|	 0.135923|	 1026.951069|	0.001538|	 0.014388|	 1031.886581|	0.001540|	 0.010708|	 1007.145638
345.0000|00	 0.001537|	 0.084217|	 1026.363080|	0.001801|	 0.009057|	 1038.071254|	0.005203|	 0.007655|	 1009.548060
345.5000|00	 0.001526|	 0.052406|	 1011.459770|	0.001544|	 0.006116|	 1014.535537|	0.568085|	 0.126649|	 1020.677160
346.0000|00	 0.001531|	 0.032830|	 1022.126226|	0.001544|	 0.004259|	 1043.317121|	0.003992|	 0.209118|	 1040.225398
346.5000|00	 0.001535|	 0.020786|	 1042.762734|	0.001545|	 0.003172|	 1031.161823|	0.001524|	 0.129341|	 1031.735877
347.0000|00	 0.001772|	 0.013392|	 1040.326513|	0.003719|	 0.002661|	 1008.669241|	0.001539|	 0.080230|	 1038.494281
347.5000|00	 0.004022|	 0.009164|	 1041.499826|	0.439526|	 0.056831|	 1006.890303|	0.001564|	 0.049999|	 1036.267359
348.0000|00	 0.001541|	 0.008809|	 1040.071772|	0.360712|	 0.243563|	 1019.966172|	0.001532|	 0.031375|	 1041.301106
348.5000|00	 0.001542|	 0.008496|	 1024.066926|	0.001519|	 0.163311|	 1022.625444|	0.001536|	 0.019907|	 1014.501971
349.0000|00	 0.001542|	 0.007240|	 1045.247278|	0.001531|	 0.099277|	 1025.644557|	0.001539|	 0.012847|	 1043.092977
349.5000|00	 0.002750|	 0.006007|	 1006.841310|	0.001552|	 0.060633|	 1025.311133|	0.009611|	 0.009222|	 1031.180492
350.0000|00	 0.001566|	 0.005735|	 1015.938673|	0.001530|	 0.037312|	 1038.655827|	0.567047|	 0.135419|	 1043.283050
350.5000|00	 0.001542|	 0.007519|	 1010.830427|	0.001534|	 0.023215|	 1035.861486|	0.002059|	 0.202700|	 1040.781564
351.0000|00	 0.001540|	 0.011139|	 1020.804163|	0.001538|	 0.014688|	 1016.165457|	0.001525|	 0.123680|	 1043.196814
351.5000|00	 0.001896|	 0.011525|	 1016.384074|	0.028297|	 0.011626|	 1015.610688|	0.001542|	 0.074095|	 1015.459366
352.0000|00	 0.001541|	 0.009951|	 1015.725792|	0.558395|	 0.156453|	 1024.352978|	0.001528|	 0.044349|	 1009.937788
352.5000|00	 0.001542|	 0.007849|	 1039.237377|	0.001524|	 0.189464|	 1041.580479|	0.001533|	 0.026749|	 1024.878591
353.0000|00	 0.001543|	 0.006022|	 1030.149031|	0.001526|	 0.117252|	 1026.042632|	0.001537|	 0.016387|	 1042.909753
353.5000|00	 0.073957|	 0.010026|	 1010.770014|	0.001543|	 0.072786|	 1042.170184|	0.001904|	 0.010344|	 1029.490914
354.0000|00	 0.565596|	 0.182482|	 1026.568442|	0.001527|	 0.045403|	 1001.764835|	0.001543|	 0.006818|	 1027.445464
354.5000|00	 0.001516|	 0.188505|	 1046.975381|	0.001532|	 0.028540|	 1021.284634|	0.001544|	 0.004669|	 1035.747326
355.0000|00	 0.001526|	 0.116418|	 1032.524013|	0.001537|	 0.018158|	 1023.972596|	0.001545|	 0.003401|	 1027.465248
355.5000|00	 0.001543|	 0.072142|	 1035.541528|	0.001840|	 0.011814|	 1039.738043|	0.008193|	 0.003192|	 1038.845424
356.0000|00	 0.001568|	 0.044946|	 1038.793239|	0.017553|	 0.009693|	 1024.482897|	0.540380|	 0.082868|	 1009.973423
356.5000|00	 0.001533|	 0.028220|	 1003.427644|	0.001539|	 0.012564|	 1039.434014|	0.229553|	 0.246167|	 1018.577306
357.0000|00	 0.001537|	 0.017941|	 1014.397706|	0.001540|	 0.012151|	 1029.504764|	0.001520|	 0.152494|	 1014.298655
357.5000|00	 0.001540|	 0.011623|	 1036.588437|	0.001541|	 0.009832|	 1042.602456|	0.001534|	 0.092110|	 1018.214375
358.0000|00	 0.046500|	 0.011285|	 1039.062750|	0.002251|	 0.007625|	 1040.928415|	0.001556|	 0.056035|	 1024.407759
358.5000|00	 0.562114|	 0.168643|	 1001.845072|	0.001543|	 0.006089|	 1007.290146|	0.001531|	 0.034407|	 1037.194248
359.0000|00	 0.001517|	 0.187650|	 1020.516001|	0.001543|	 0.005916|	 1019.911664|	0.001535|	 0.021398|	 1002.888050
359.5000|00	 0.001527|	 0.115310|	 1040.792323|	0.001542|	 0.007585|	 1023.344718|	0.001539|	 0.013559|	 1014.881209
360.0000|00	 0.001545|	 0.069970|	 1014.375923|	0.002215|	 0.008303|	 1013.916985|	0.094086|	 0.016681|	 1025.488530
360.5000|00	 0.001528|	 0.042324|	 1033.801926|	0.001542|	 0.007565|	 1016.913389|	0.530281|	 0.183948|	 1022.706840
361.0000|00	 0.001533|	 0.025747|	 1023.094085|	0.001543|	 0.006222|	 1037.816970|	0.001517|	 0.176163|	 1014.535643
361.5000|00	 0.001538|	 0.015885|	 1042.880166|	0.001544|	 0.004959|	 1005.781769|	0.001528|	 0.109084|	 1024.890137
362.0000|00	 0.001924|	 0.010110|	 1032.216658|	0.144629|	 0.015926|	 1011.942081|	0.001546|	 0.067767|	 1034.908797
362.5000|00	 0.001543|	 0.006683|	 1028.616370|	0.532911|	 0.201837|	 1023.360926|	0.001528|	 0.042318|	 1044.683797
363.0000|00	 0.001544|	 0.004599|	 1028.741968|	0.001517|	 0.180613|	 1023.411347|	0.001533|	 0.026642|	 1019.309788
363.5000|00	 0.001545|	 0.003366|	 1033.702318|	0.001528|	 0.111498|	 1015.792611|	0.001537|	 0.016992|	 1029.543222
364.0000|00	 0.011130|	 0.003469|	 1025.893755|	0.001545|	 0.069073|	 1040.979385|	0.001871|	 0.011110|	 1046.311705
364.5000|00	 0.559730|	 0.089408|	 1025.080947|	0.001530|	 0.043030|	 1045.349584|	0.067572|	 0.014206|	 1043.484140
365.0000|00	 0.165183|	 0.239540|	 1019.672682|	0.001533|	 0.027023|	 1038.485861|	0.001533|	 0.026420|	 1040.937479
365.5000|00	 0.001521|	 0.143710|	 1014.536517|	0.001537|	 0.017192|	 1016.200710|	0.001535|	 0.021823|	 1032.055616
366.0000|00	 0.001536|	 0.086220|	 1019.147621|	0.001647|	 0.011162|	 1024.560066|	0.001617|	 0.015804|	 1003.122325
366.5000|00	 0.001561|	 0.052276|	 1022.131473|	0.118903|	 0.017647|	 1054.083648|	0.001885|	 0.011107|	 1043.172077
367.0000|00	 0.001531|	 0.032060|	 1038.683799|	0.525599|	 0.191813|	 1043.995841|	0.001542|	 0.007820|	 1031.093029
367.5000|00	 0.001536|	 0.019952|	 1046.681366|	0.001517|	 0.175426|	 1020.175925|	0.001543|	 0.005794|	 1019.620975
368.0000|00	 0.001539|	 0.012674|	 1037.997545|	0.001528|	 0.108338|	 1039.202376|	0.001544|	 0.005160|	 1024.783977
368.5000|00	 0.195062|	 0.027313|	 1021.941226|	0.001547|	 0.066727|	 1001.800841|	0.003235|	 0.005482|	 1014.798655
369.0000|00	 0.476642|	 0.203538|	 1015.962287|	0.001529|	 0.040983|	 1032.677544|	0.001544|	 0.005193|	 1012.046047
369.5000|00	 0.001518|	 0.164923|	 1034.202264|	0.001534|	 0.025259|	 1045.337272|	0.001544|	 0.004502|	 1038.581793
370.0000|00	 0.001530|	 0.102198|	 1025.914276|	0.001538|	 0.015749|	 1038.787227|	0.001544|	 0.003800|	 1031.878411
370.5000|00	 0.001549|	 0.063546|	 1031.631449|	0.001924|	 0.010120|	 1029.001727|	0.205798|	 0.021812|	 1009.299899
371.0000|00	 0.001529|	 0.039728|	 1003.943440|	0.001543|	 0.006720|	 1042.036345|	0.506088|	 0.214060|	 1022.525589
371.5000|00	 0.001534|	 0.025054|	 1014.042622|	0.001544|	 0.004668|	 1032.404370|	0.001517|	 0.177125|	 1020.224425
372.0000|00	 0.001538|	 0.016017|	 1034.892138|	0.001545|	 0.003469|	 1038.590540|	0.001528|	 0.109245|	 1042.685754
372.5000|00	 0.001902|	 0.010522|	 1046.096594|	0.009202|	 0.003494|	 1037.903583|	0.001546|	 0.067599|	 1043.197108
373.0000|00	 0.257493|	 0.034158|	 1038.526598|	0.416823|	 0.054912|	 1024.205704|	0.001576|	 0.042059|	 1039.038173
373.5000|00	 0.001516|	 0.127058|	 1040.021352|	0.020096|	 0.174361|	 1020.028976|	0.001519|	 0.026379|	 1012.218051
374.0000|00	 0.001522|	 0.073054|	 1025.014379|	0.001529|	 0.106272|	 1020.094370|	0.001537|	 0.016764|	 1014.094475
374.5000|00	 0.001575|	 0.043076|	 1021.649047|	0.001548|	 0.065287|	 1019.547427|	0.001878|	 0.010938|	 1034.674290
375.0000|00	 0.001631|	 0.025899|	 1042.999418|	0.001580|	 0.040422|	 1016.815929|	0.314116|	 0.043735|	 1020.082978
375.5000|00	 0.001538|	 0.015901|	 1023.498908|	0.001534|	 0.025290|	 1045.931104|	0.401562|	 0.217682|	 1043.233870
376.0000|00	 0.001541|	 0.010040|	 1030.453775|	0.001538|	 0.016062|	 1023.958752|	0.001520|	 0.155714|	 1018.148885
376.5000|00	 0.001543|	 0.006600|	 1033.750896|	0.001541|	 0.010430|	 1030.251009|	0.001532|	 0.096331|	 1042.587481
377.0000|00	 0.003174|	 0.004949|	 1014.063054|	0.421320|	 0.065543|	 1015.150323|	0.001552|	 0.059822|	 1015.835679
377.5000|00	 0.001544|	 0.003756|	 1027.322239|	0.293297|	 0.222781|	 1038.977512|	0.001530|	 0.037350|	 1019.991656
378.0000|00	 0.001545|	 0.003023|	 1003.702227|	0.001521|	 0.146493|	 1025.533697|	0.001534|	 0.023503|	 1043.608809
378.5000|00	 0.001550|	 0.002573|	 1037.485609|	0.001534|	 0.090879|	 1038.334389|	0.001539|	 0.014976|	 1040.225927
379.0000|00	 0.301325|	 0.033255|	 1025.663652|	0.001556|	 0.056597|	 1030.265443|	0.001989|	 0.009857|	 1034.418204
379.5000|00	 0.461563|	 0.230151|	 1019.967066|	0.001530|	 0.035460|	 1030.804920|	0.001542|	 0.007137|	 1041.848266
380.0000|00	 0.001518|	 0.173817|	 1019.286587|	0.001535|	 0.022433|	 1013.353735|	0.001543|	 0.005852|	 1030.740293
380.5000|00	 0.001529|	 0.106507|	 1035.133272|	0.001538|	 0.014407|	 1031.009801|	0.001544|	 0.004922|	 1001.892826
381.0000|00	 0.001548|	 0.065441|	 1042.431132|	0.002190|	 0.009581|	 1043.768888|	0.004040|	 0.004415|	 1037.819861
381.5000|00	 0.001535|	 0.040445|	 1036.225031|	0.495179|	 0.087614|	 1034.252377|	0.038878|	 0.009329|	 1021.232102
382.0000|00	 0.001534|	 0.025223|	 1003.899782|	0.167588|	 0.221339|	 1043.719938|	0.001584|	 0.022719|	 1013.927584
382.5000|00	 0.001538|	 0.015963|	 1013.869169|	0.001523|	 0.130499|	 1042.785140|	0.001533|	 0.027360|	 1021.589807
383.0000|00	 0.003026|	 0.010490|	 1020.647293|	0.001541|	 0.075656|	 1003.703223|	0.001656|	 0.022580|	 1018.360146
383.5000|00	 0.531438|	 0.108943|	 1019.424436|	0.001528|	 0.044362|	 1046.466107|	0.001538|	 0.016903|	 1011.904078
384.0000|00	 0.059515|	 0.211955|	 1036.848039|	0.001533|	 0.026392|	 1021.235665|	0.001540|	 0.012143|	 1044.142530
384.5000|00	 0.001523|	 0.131219|	 1027.854411|	0.001538|	 0.016025|	 1027.180430|	0.001541|	 0.008640|	 1040.357927
385.0000|00	 0.001538|	 0.081350|	 1040.250031|	0.001848|	 0.010035|	 1026.584564|	0.010963|	 0.006837|	 1032.974216
385.5000|00	 0.001526|	 0.050659|	 1011.141224|	0.001543|	 0.006656|	 1021.362215|	0.581382|	 0.139486|	 1023.915780
386.0000|00	 0.001531|	 0.031765|	 1018.163584|	0.001544|	 0.004567|	 1040.612938|	0.001761|	 0.205622|	 1044.028370
386.5000|00	 0.001536|	 0.020137|	 1035.179497|	0.001545|	 0.003341|	 1025.816050|	0.001524|	 0.127081|	 1042.542966
387.0000|00	 0.001790|	 0.013004|	 1041.822963|	0.004088|	 0.002782|	 1040.145496|	0.001539|	 0.078779|	 1042.759891
387.5000|00	 0.005991|	 0.009073|	 1047.153732|	0.423440|	 0.053741|	 1009.727881|	0.001565|	 0.049073|	 1037.583518
388.0000|00	 0.001540|	 0.011412|	 1035.045688|	0.375540|	 0.243131|	 1021.846868|	0.001532|	 0.030787|	 1029.598143
388.5000|00	 0.001540|	 0.011376|	 1021.967737|	0.001519|	 0.163728|	 1014.566199|	0.001536|	 0.019535|	 1014.839129
389.0000|00	 0.001541|	 0.009414|	 1043.962298|	0.001531|	 0.099011|	 1019.096724|	0.001539|	 0.012612|	 1032.615751
389.5000|00	 0.002278|	 0.007393|	 1036.639321|	0.001552|	 0.060256|	 1036.644600|	0.013588|	 0.009364|	 1026.106220
390.0000|00	 0.001545|	 0.006005|	 1022.513001|	0.001530|	 0.036988|	 1001.029655|	0.569598|	 0.142346|	 1038.824149
390.5000|00	 0.001543|	 0.005779|	 1010.175464|	0.001535|	 0.022974|	 1036.704212|	0.001646|	 0.199590|	 1047.149197
391.0000|00	 0.001542|	 0.007525|	 1015.916284|	0.001538|	 0.014521|	 1013.607734|	0.001525|	 0.122807|	 1042.195852
391.5000|00	 0.002170|	 0.008447|	 1014.389923|	0.038562|	 0.012324|	 1016.608320|	0.001542|	 0.074577|	 1013.190404
392.0000|00	 0.001542|	 0.007856|	 1012.646940|	0.554633|	 0.163017|	 1019.827390|	0.001528|	 0.045086|	 1037.661054
392.5000|00	 0.001543|	 0.006492|	 1004.410483|	0.001518|	 0.186256|	 1036.620364|	0.001533|	 0.027386|	 1027.536706
393.0000|00	 0.001544|	 0.005175|	 1029.283650|	0.001527|	 0.115310|	 1030.824519|	0.001537|	 0.016853|	 1043.244617
393.5000|00	 0.080401|	 0.010048|	 1015.928622|	0.001544|	 0.071608|	 1034.035349|	0.001890|	 0.010663|	 1023.976905
394.0000|00	 0.566327|	 0.185159|	 1020.269891|	0.001528|	 0.044688|	 1039.780987|	0.001542|	 0.007021|	 1025.497132
394.5000|00	 0.001516|	 0.188938|	 1043.792787|	0.001533|	 0.028105|	 1018.115400|	0.001544|	 0.004797|	 1032.620249
395.0000|00	 0.001526|	 0.116622|	 1037.376915|	0.001537|	 0.017894|	 1022.046287|	0.001545|	 0.003481|	 1010.234661
395.5000|00	 0.001543|	 0.072230|	 1040.775396|	0.001847|	 0.011653|	 1041.203135|	0.007562|	 0.003195|	 1027.115652
396.0000|00	 0.001571|	 0.044976|	 1041.293097|	0.030499|	 0.010120|	 1044.862102|	0.511421|	 0.074182|	 1012.247779
396.5000|00	 0.001533|	 0.028225|	 1036.578980|	0.001537|	 0.017708|	 1032.682966|	0.270790|	 0.245331|	 1014.446287
397.0000|00	 0.001537|	 0.017935|	 1013.499791|	0.001537|	 0.016395|	 1032.563416|	0.001520|	 0.153009|	 1009.278158
397.5000|00	 0.001540|	 0.011615|	 1026.282191|	0.001540|	 0.012655|	 1016.616381|	0.001534|	 0.092009|	 1017.736691
